Marca,Modelo,Cilindrada,Versión,Potencia,Año lanzamiento,Año matriculación,Edad actual,Código postal,Tipo carnet,Edad carnet,Tipo seguro,Precio mínimo
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros con asistencia en viaje,206€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros ampliado,358€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Todo riesgo con franquicia,670€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,131€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,148€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,250€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,451€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Terceros sin asistencia en viaje,210€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Terceros con asistencia en viaje,227€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Terceros ampliado,398€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Todo riesgo con franquicia,781€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Terceros sin asistencia en viaje,151€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Terceros con asistencia en viaje,168€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Terceros ampliado,288€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Todo riesgo con franquicia,499€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,116€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,133€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,222€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,387€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros sin asistencia en viaje,190€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros con asistencia en viaje,207€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros ampliado,359€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Todo riesgo con franquicia,706€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros sin asistencia en viaje,135€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros con asistencia en viaje,152€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros ampliado,257€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Todo riesgo con franquicia,443€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,104€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,121€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,200€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,350€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),26,Terceros sin asistencia en viaje,176€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),26,Terceros con asistencia en viaje,223€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),26,Terceros ampliado,278€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),26,Todo riesgo con franquicia,736€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Terceros sin asistencia en viaje,122€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Terceros con asistencia en viaje,139€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Terceros ampliado,234€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Todo riesgo con franquicia,400€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,95€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,112€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,182€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,312€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros sin asistencia en viaje,152€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros con asistencia en viaje,169€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros ampliado,278€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Todo riesgo con franquicia,564€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros sin asistencia en viaje,109€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros con asistencia en viaje,126€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros ampliado,209€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Todo riesgo con franquicia,356€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,85€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,102€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,164€
PIAGGIO,VESPA 125,125 cc,VESPA 125 SPRINT RACING SIXTIES,11 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,283€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,347€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,364€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,653€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,1.228€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,292€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,309€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,551€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,1.042€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,277€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,294€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,522€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,976€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,233€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,250€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,441€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,19,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,829€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),22,Terceros sin asistencia en viaje,262€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),22,Terceros con asistencia en viaje,279€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),22,Terceros ampliado,495€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),22,Todo riesgo con franquicia,992€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,185€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,202€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,350€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,619€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros sin asistencia en viaje,236€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros con asistencia en viaje,253€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros ampliado,446€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Todo riesgo con franquicia,842€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,163€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,180€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,309€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,564€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),22,Terceros sin asistencia en viaje,210€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),22,Terceros con asistencia en viaje,227€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),22,Terceros ampliado,397€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),22,Todo riesgo con franquicia,790€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,149€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,166€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,283€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,495€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros sin asistencia en viaje,189€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros con asistencia en viaje,206€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Terceros ampliado,358€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",22,Todo riesgo con franquicia,670€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,131€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,148€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,250€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,22,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,451€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Terceros sin asistencia en viaje,210€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Terceros con asistencia en viaje,227€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Terceros ampliado,355€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),26,Todo riesgo con franquicia,781€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Terceros sin asistencia en viaje,151€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Terceros con asistencia en viaje,168€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Terceros ampliado,261€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),23,Todo riesgo con franquicia,389€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,116€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,133€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,222€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,387€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros sin asistencia en viaje,190€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros con asistencia en viaje,207€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Terceros ampliado,355€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",26,Todo riesgo con franquicia,706€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros sin asistencia en viaje,135€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros con asistencia en viaje,152€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros ampliado,257€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Todo riesgo con franquicia,389€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,104€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros con asistencia en viaje,121€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros ampliado,200€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,08001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Todo riesgo con franquicia,350€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Terceros sin asistencia en viaje,122€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Terceros con asistencia en viaje,139€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Terceros ampliado,234€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),23,Todo riesgo con franquicia,389€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Terceros sin asistencia en viaje,95€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Terceros con asistencia en viaje,112€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Terceros ampliado,182€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,A1 (para conducir motos de hasta 125cc),19,Todo riesgo con franquicia,312€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros sin asistencia en viaje,109€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros con asistencia en viaje,126€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Terceros ampliado,209€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",23,Todo riesgo con franquicia,356€
PIAGGIO,MEDLEY,125 cc,MEDLEY 125 I-GET,15 CV,2020,2020,26,28001,"A2 (para motos de hasta 35kw y 0,2 kw/kg o motos limitadas)",19,Terceros sin asistencia en viaje,85€
